Material;Centro;Almac‚n;Clase de movimiento;Stock especial;Documento material;Posici¢n doc.mat.;Fecha contabiliz.;Ctd.en UM entrada;Un.medida de entrada;Descripci¢n del material;Importe ML;Centro de coste;Referencia
1962;BPC1;CC01;201;;4902547704;1;2024-12-02 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;328;328
1962;BPC1;CC01;201;;4902547702;1;2024-12-02 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;907;907
1962;BPC1;CC01;201;;4902547703;1;2024-12-02 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;354;354
1962;BPC1;CC01;201;;4902547705;1;2024-12-02 00:00:00;-14;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-38439;356;356
1962;BPC1;CC01;201;;4902547711;1;2024-12-02 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;357;357
1962;BPC1;CC01;201;;4902547707;1;2024-12-02 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;329;329
1962;BPC1;CC01;201;;4902547827;7;2024-12-02 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;413;413
1962;BPC1;CC01;201;;4902547708;1;2024-12-02 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,86;304;304
1962;BPC1;CC01;201;;4902547833;1;2024-12-02 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;423;423
1962;BPC1;CC01;201;;4902547843;1;2024-12-02 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;325;325
1962;BPC1;CC01;201;;4902547709;1;2024-12-02 00:00:00;-16;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-43930,28;318;318
1962;BPC1;CC01;201;;4902547710;1;2024-12-02 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;434;434
1962;BPC1;CC01;201;;4902547713;7;2024-12-02 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,86;917;917
1962;BPC1;CC01;201;;4902547717;1;2024-12-02 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;900;900 ITUZAINGO
1962;BPC1;CC01;201;;4902547819;1;2024-12-02 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;373;373
1962;BPC1;CC01;201;;4902547820;7;2024-12-02 00:00:00;-9;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-24710,78;368;368
1962;BPC1;CC01;201;;4902547825;6;2024-12-02 00:00:00;-11;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-30202,07;451;451
1962;BPC1;CC01;201;;4902547834;10;2024-12-02 00:00:00;-18;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-49421,57;925;925
1962;BPC1;CC01;201;;4902547840;1;2024-12-02 00:00:00;-8;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-21965,14;314;314
1962;BPC1;CC01;201;;4902547818;1;2024-12-02 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;382;382
1962;BPC1;CC01;201;;4902547716;1;2024-12-02 00:00:00;-11;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-30202,07;366;366
1962;BPC1;CC01;201;;4902547718;1;2024-12-02 00:00:00;-17;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-46675,93;324;324
1962;BPC1;CC01;201;;4902547839;1;2024-12-02 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;321;321
1962;BPC1;CC01;201;;4902547816;1;2024-12-02 00:00:00;-25;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-68641,07;931;931
1962;BPC1;CC01;201;;4902547824;1;2024-12-02 00:00:00;-13;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-35693,36;427;427
1962;BPC1;CC01;201;;4902547823;1;2024-12-02 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;409;409
1962;BPC1;CC01;201;;4902547701;1;2024-12-02 00:00:00;-25;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-68641,07;302;302
1962;BPC1;CC01;201;;4902547835;1;2024-12-02 00:00:00;-14;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-38439;378;378
1962;BPC1;CC01;201;;4902547831;1;2024-12-02 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;426;426
1962;BPC1;CC01;201;;4902547817;7;2024-12-02 00:00:00;-11;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-30202,07;352;352
1962;BPC1;CC01;201;;4902547715;1;2024-12-02 00:00:00;-27;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-74132,35;374;374
1962;BPC1;CC01;201;;4902547826;8;2024-12-02 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,86;928;928
1962;BPC1;CC01;201;;4902547714;1;2024-12-02 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;101;101
1962;BPC1;CC01;201;;4902547580;2;2024-11-28 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;130;34
1962;BPC1;CC01;201;;4902547417;1;2024-11-28 00:00:00;-1;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-2745,64;153;226
1962;BPC1;CC01;201;;4902547285;1;2024-11-27 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;316;316
1962;BPC1;CC01;201;;4902547291;1;2024-11-27 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;913;913
1962;BPC1;CC01;201;;4902547383;1;2024-11-27 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;922;922
1962;BPC1;CC01;201;;4902547284;1;2024-11-27 00:00:00;-15;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-41184,64;182;27
1962;BPC1;CC01;201;;4902547182;1;2024-11-26 00:00:00;-3;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-8236,93;403;403
1962;BPC1;CC01;201;;4902547274;1;2024-11-26 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;900;900
1962;BPC1;CC01;201;;4902547185;3;2024-11-26 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;342;342
1962;BPC1;CC01;201;;4902547093;3;2024-11-25 00:00:00;-2;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-5491,29;364;364
1962;BPC1;CC01;201;;4902547094;1;2024-11-25 00:00:00;-1;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-2745,64;402;402
1962;BPC1;CC01;201;;4902547161;7;2024-11-25 00:00:00;-9;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-24710,78;335;335
1962;BPC1;CC01;201;;4902547091;1;2024-11-25 00:00:00;-4;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-10982,57;130;109
1962;BPC1;CC01;201;;4902547097;1;2024-11-25 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;931;931
1962;BPC1;CC01;201;;4902547133;1;2024-11-25 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;419;419
1962;BPC1;CC01;201;;4902546985;1;2024-11-22 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;128;244
1962;BPC1;CC01;201;;4902546984;1;2024-11-22 00:00:00;-4;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-10982,57;441;441
1962;BPC1;CC01;201;;4902547080;3;2024-11-22 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;438;438
1962;BPC1;CC01;201;;4902546815;1;2024-11-21 00:00:00;-3;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-8236,93;310;310
1962;BPC1;CC01;201;;4902546846;1;2024-11-21 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,86;939;939
1962;BPC1;CC01;201;;4902546715;1;2024-11-20 00:00:00;-9;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-24710,78;452;452
1962;BPC1;CC01;201;;4902546716;1;2024-11-20 00:00:00;-3;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-8236,93;304;E140
1962;BPC1;CC01;201;;4902546732;2;2024-11-20 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;349;E025
1962;BPC1;CC01;201;;4902546464;1;2024-11-15 00:00:00;-4;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-10982,57;931;E143
1962;BPC1;CC01;201;;4902546543;1;2024-11-15 00:00:00;-8;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-21965,14;371;371
1962;BPC1;CC01;201;;4902546461;1;2024-11-15 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;433;433
1962;BPC1;CC01;201;;4902546463;1;2024-11-15 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;306;306
1962;BPC1;CC01;201;;4902546276;1;2024-11-14 00:00:00;-2;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-5491,29;127;187
1962;BPC1;CC01;201;;4902546277;1;2024-11-14 00:00:00;-3;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-8236,93;242;242
1962;BPC1;CC01;201;;4902546237;1;2024-11-13 00:00:00;-12;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-32947,71;398;398
1962;BPC1;CC01;201;;4902546191;1;2024-11-13 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;440;440
1962;BPC1;CC01;201;;4902546258;1;2024-11-13 00:00:00;-18;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-49421,57;322;322
1962;BPC1;CC01;201;;4902546195;1;2024-11-13 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;395;395
1962;BPC1;CC01;201;;4902546196;2;2024-11-13 00:00:00;-15;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-41184,64;346;346
1962;BPC1;CC01;201;;4902546188;1;2024-11-13 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;372;372
1962;BPC1;CC01;201;;4902546193;1;2024-11-13 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;340;340
1962;BPC1;CC01;201;;4902546238;1;2024-11-13 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;420;420
1962;BPC1;CC01;201;;4902546192;1;2024-11-13 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;943;943
1962;BPC1;CC01;201;;4902546155;1;2024-11-12 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;317;317
1962;BPC1;CC01;201;;4902546090;4;2024-11-12 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;352;352
1962;BPC1;CC01;201;;4902546088;1;2024-11-12 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;437;437
1962;BPC1;CC01;201;;4902546085;1;2024-11-12 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;422;422
1962;BPC1;CC01;201;;4902546126;2;2024-11-12 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;408;408
1962;BPC1;CC01;201;;4902546125;1;2024-11-12 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;375;375
1962;BPC1;CC01;201;;4902546087;1;2024-11-12 00:00:00;-2;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-5491,29;111;28
1962;BPC1;CC01;201;;4902546057;1;2024-11-11 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;370;370
1962;BPC1;CC01;201;;4902546055;1;2024-11-11 00:00:00;-25;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-68641,07;101;101
1962;BPC1;CC01;201;;4902545996;1;2024-11-11 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,86;392;392
1962;BPC1;CC01;201;;4902546009;1;2024-11-11 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;326;326
1962;BPC1;CC01;201;;4902546008;1;2024-11-11 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;119;67
1962;BPC1;CC01;201;;4902545998;1;2024-11-11 00:00:00;-8;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-21965,14;130;111
1962;BPC1;CC01;201;;4902545997;1;2024-11-11 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;362;362
1962;BPC1;CC01;201;;4902546006;1;2024-11-11 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;343;343
1962;BPC1;CC01;201;;4902546004;2;2024-11-11 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;363;363
1962;BPC1;CC01;201;;4902545999;1;2024-11-11 00:00:00;-14;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-38439;331;331
1962;BPC1;CC01;201;;4902546000;1;2024-11-11 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;401;401
1962;BPC1;CC01;201;;4902545937;1;2024-11-08 00:00:00;-9;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-24710,78;337;337
1962;BPC1;CC01;201;;4902545880;1;2024-11-08 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;369;369
1962;BPC1;CC01;201;;4902545874;2;2024-11-08 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;450;450
1962;BPC1;CC01;201;;4902545872;1;2024-11-08 00:00:00;-8;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-21965,14;323;323
1962;BPC1;CC01;201;;4902545871;1;2024-11-08 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;308;308
1962;BPC1;CC01;201;;4902545867;3;2024-11-08 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;426;426
1962;BPC1;CC01;201;;4902545865;1;2024-11-08 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;304;304
1962;BPC1;CC01;201;;4902545870;5;2024-11-08 00:00:00;-18;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-49421,57;915;915
1962;BPC1;CC01;201;;4902545869;1;2024-11-08 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;381;381
1962;BPC1;CC01;201;;4902545949;1;2024-11-08 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;358;358
1962;BPC1;CC01;201;;4902545876;1;2024-11-08 00:00:00;-15;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-41184,64;345;345
1962;BPC1;CC01;201;;4902545946;1;2024-11-08 00:00:00;-13;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-35693,36;333;333
1962;BPC1;CC01;201;;4902545948;1;2024-11-08 00:00:00;-4;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-10982,57;93;56
1962;BPC1;CC01;201;;4902545699;1;2024-11-07 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;359;359
1962;BPC1;CC01;201;;4902545704;1;2024-11-07 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;365;365
1962;BPC1;CC01;201;;4902545777;1;2024-11-07 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;430;430
1962;BPC1;CC01;201;;4902545706;1;2024-11-07 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;931;E142
1962;BPC1;CC01;201;;4902545698;3;2024-11-07 00:00:00;-9;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-24710,78;309;309
1962;BPC1;CC01;201;;4902545696;1;2024-11-07 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;399;399
1962;BPC1;CC01;201;;4902545819;1;2024-11-07 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;121;11
1962;BPC1;CC01;201;;4902545705;1;2024-11-07 00:00:00;-9;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-24710,78;332;332
1962;BPC1;CC01;201;;4902545693;1;2024-11-07 00:00:00;-18;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-49421,57;301;301
1962;BPC1;CC01;201;;4902545795;1;2024-11-07 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;933;933
1962;BPC1;CC01;201;;4902545714;1;2024-11-07 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;919;919
1962;BPC1;CC01;201;;4902545816;1;2024-11-07 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;127;105
1962;BPC1;CC01;201;;4902545697;1;2024-11-07 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;93;56
1962;BPC1;CC01;201;;4902545695;1;2024-11-07 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;350;E020
1962;BPC1;CC01;201;;4902545550;1;2024-11-05 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;453;453
1962;BPC1;CC01;201;;4902545537;1;2024-11-05 00:00:00;-13;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-35693,36;339;339
1962;BPC1;CC01;201;;4902545524;1;2024-11-05 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;325;325
1962;BPC1;CC01;201;;4902545666;1;2024-11-05 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;940;940
1962;BPC1;CC01;201;;4902545605;1;2024-11-05 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;913;E104
1962;BPC1;CC01;201;;4902545525;1;2024-11-05 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;144;18
1962;BPC1;CC01;201;;4902545678;1;2024-11-05 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;167;892
1962;BPC1;CC01;201;;4902545562;1;2024-11-05 00:00:00;-15;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-41184,64;924;924
1962;BPC1;CC01;201;;4902545563;1;2024-11-05 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;377;377
1962;BPC1;CC01;201;;4902545574;1;2024-11-05 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;311;311
1962;BPC1;CC01;201;;4902545545;1;2024-11-05 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;130;34
1962;BPC1;CC01;201;;4902545542;1;2024-11-05 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;902;902
1962;BPC1;CC01;201;;4902545541;1;2024-11-05 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;917;917
1962;BPC1;CC01;201;;4902545528;1;2024-11-05 00:00:00;-40;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-109825,71;900;900
1962;BPC1;CC01;201;;4902545532;1;2024-11-05 00:00:00;-25;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-68641,07;302;302
1962;BPC1;CC01;201;;4902545533;1;2024-11-05 00:00:00;-11;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-30202,07;439;439
1962;BPC1;CC01;201;;4902545530;1;2024-11-05 00:00:00;-15;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-41184,64;912;912
1962;BPC1;CC01;201;;4902545527;1;2024-11-05 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;931;931
1962;BPC1;CC01;201;;4902545534;1;2024-11-05 00:00:00;-15;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-41184,64;336;336
1962;BPC1;CC01;201;;4902545536;1;2024-11-05 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;918;918
1962;BPC1;CC01;201;;4902545521;1;2024-11-05 00:00:00;-14;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-38439;356;356
1962;BPC1;CC01;201;;4902545568;1;2024-11-05 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;361;361
1962;BPC1;CC01;201;;4902545680;1;2024-11-05 00:00:00;-9;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-24710,78;351;351
1962;BPC1;CC01;201;;4902545519;1;2024-11-05 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;321;321
1962;BPC1;CC01;201;;4902545520;1;2024-11-05 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;939;939
1962;BPC1;CC01;201;;4902545522;1;2024-11-05 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;315;315
1962;BPC1;CC01;201;;4902545555;1;2024-11-05 00:00:00;-4;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-10982,57;144;14
1962;BPC1;CC01;201;;4902545523;1;2024-11-05 00:00:00;-50;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-137282,14;242;242
1962;BPC1;CC01;201;;4902545552;1;2024-11-05 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;402;402
1962;BPC1;CC01;201;;4902545529;1;2024-11-05 00:00:00;-30;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-82369,28;913;913
1962;BPC1;CC01;201;;4902545531;1;2024-11-05 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;928;928
1962;BPC1;CC01;201;;4902545547;1;2024-11-05 00:00:00;-12;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-32947,71;416;416
1962;BPC1;CC01;201;;4902545535;1;2024-11-05 00:00:00;-17;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-46675,93;324;324
1962;BPC1;CC01;201;;4902545526;1;2024-11-05 00:00:00;-6;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-16473,86;434;434
1962;BPC1;CC01;201;;4902545538;1;2024-11-05 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;411;411
1962;BPC1;CC01;201;;4902545540;1;2024-11-05 00:00:00;-5;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-13728,21;429;429
1962;BPC1;CC01;201;;4902545543;1;2024-11-05 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;914;914
1962;BPC1;CC01;201;;4902545546;1;2024-11-05 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;307;307
1962;BPC1;CC01;201;;4902545539;1;2024-11-05 00:00:00;-7;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-19219,5;354;354
1962;BPC1;CC01;201;;4902545544;1;2024-11-05 00:00:00;-20;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-54912,85;922;922
1962;BPC1;CC01;201;;4902545548;1;2024-11-05 00:00:00;-10;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-27456,43;441;441
1962;BPC1;CC01;201;;4902545681;1;2024-11-05 00:00:00;-1;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-2745,64;153;226
1962;BPC1;CC01;201;;4902545564;1;2024-11-05 00:00:00;-12;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-32947,71;320;320
1962;BPC1;CC01;201;;4902545490;1;2024-11-04 00:00:00;-9;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-24710,78;348;348
1962;BPC1;CC01;201;;4902545373;6;2024-11-04 00:00:00;-23;PAQ;RESMA DE PAPEL A4 70GMS.P/FOTOCOPIADORA;-63149,78;923;923
